#X	Y	Z
0	0	0
0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0
0	22	0
0	23	0
0	24	0
0	25	0
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0
0	32	0
0	33	0
0	34	0
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
0	40	0
0	41	0
0	42	0
0	43	0
0	44	0
0	45	0
0	46	0
0	47	0
0	48	0
0	49	0
0	50	0
0	51	0
0	52	0
0	53	0
0	54	0
0	55	0
0	56	0
0	57	0
0	58	0
0	59	0
0	60	0
0	61	0
0	62	0
0	63	0
0	64	0

1	0	0
1	1	0.0119606
1	2	0.0175912
1	3	0.0219845
1	4	0.0252857
1	5	0.0283762
1	6	0.0308816
1	7	0.0332261
1	8	0.0354141
1	9	0.0375427
1	10	0.0393192
1	11	0.041001
1	12	0.0425919
1	13	0.044156
1	14	0.0456032
1	15	0.0470461
1	16	0.0484653
1	17	0.050016
1	18	0.0517955
1	19	0.053795
1	20	0.0559147
1	21	0.0581834
1	22	0.0605372
1	23	0.0630003
1	24	0.0655469
1	25	0.0682277
1	26	0.0709838
1	27	0.0738503
1	28	0.0768104
1	29	0.0798814
1	30	0.0830545
1	31	0.0863635
1	32	0.0897305
1	33	0.0929918
1	34	0.0955936
1	35	0.0978785
1	36	0.1
1	37	0.101956
1	38	0.103579
1	39	0.10513
1	40	0.106499
1	41	0.108121
1	42	0.110944
1	43	0.114327
1	44	0.118132
1	45	0.122224
1	46	0.126594
1	47	0.131223
1	48	0.136023
1	49	0.140317
1	50	0.142729
1	51	0.144125
1	52	0.144293
1	53	0.144202
1	54	0.146561
1	55	0.149582
1	56	0.15283
1	57	0.154566
1	58	0.150068
1	59	0.14235
1	60	0.137948
1	61	0.129469
1	62	0.105076
1	63	0.0749355
1	64	0.0490677

2	0	0
2	1	0.0174148
2	2	0.0264652
2	3	0.0342469
2	4	0.0400254
2	5	0.0457222
2	6	0.0503251
2	7	0.0547122
2	8	0.0587367
2	9	0.0627865
2	10	0.0662365
2	11	0.069554
2	12	0.0726833
2	13	0.0758269
2	14	0.0787624
2	15	0.0817552
2	16	0.0847135
2	17	0.087834
2	18	0.0914087
2	19	0.0953367
2	20	0.0995792
2	21	0.104116
2	22	0.108844
2	23	0.11377
2	24	0.118901
2	25	0.124057
2	26	0.129566
2	27	0.135308
2	28	0.141277
2	29	0.147205
2	30	0.153615
2	31	0.160007
2	32	0.166751
2	33	0.173611
2	34	0.179364
2	35	0.184445
2	36	0.189228
2	37	0.193642
2	38	0.197641
2	39	0.201444
2	40	0.205188
2	41	0.209189
2	42	0.215011
2	43	0.221903
2	44	0.229449
2	45	0.237062
2	46	0.245666
2	47	0.25417
2	48	0.263313
2	49	0.272541
2	50	0.278374
2	51	0.28211
2	52	0.284033
2	53	0.28545
2	54	0.289912
2	55	0.294143
2	56	0.298835
2	57	0.30286
2	58	0.296013
2	59	0.284005
2	60	0.272136
2	61	0.255121
2	62	0.212112
2	63	0.150446
2	64	0.0980171

3	0	0
3	1	0.0215985
3	2	0.0339886
3	3	0.0442762
3	4	0.0525443
3	5	0.0603781
3	6	0.0670197
3	7	0.0732556
3	8	0.0791742
3	9	0.0849653
3	10	0.0900975
3	11	0.0950045
3	12	0.0997412
3	13	0.104431
3	14	0.108942
3	15	0.113484
3	16	0.117949
3	17	0.122707
3	18	0.128016
3	19	0.133859
3	20	0.140165
3	21	0.146883
3	22	0.153879
3	23	0.161182
3	24	0.168568
3	25	0.176202
3	26	0.184337
3	27	0.192851
3	28	0.201448
3	29	0.210325
3	30	0.219613
3	31	0.2292
3	32	0.239526
3	33	0.249808
3	34	0.258689
3	35	0.266736
3	36	0.274287
3	37	0.281407
3	38	0.287963
3	39	0.294381
3	40	0.300624
3	41	0.307358
3	42	0.316306
3	43	0.326523
3	44	0.337146
3	45	0.348412
3	46	0.360482
3	47	0.372999
3	48	0.387184
3	49	0.400789
3	50	0.410019
3	51	0.416572
3	52	0.42086
3	53	0.424356
3	54	0.42992
3	55	0.435494
3	56	0.443162
3	57	0.447534
3	58	0.439492
3	59	0.423204
3	60	0.406928
3	61	0.378738
3	62	0.31033
3	63	0.223589
3	64	0.14673

4	0	0
4	1	0.024634
4	2	0.0394212
4	3	0.0521272
4	4	0.0624927
4	5	0.0722845
4	6	0.0807795
4	7	0.0887891
4	8	0.0964398
4	9	0.103886
4	10	0.110632
4	11	0.11712
4	12	0.123416
4	13	0.12966
4	14	0.135714
4	15	0.141748
4	16	0.147778
4	17	0.154161
4	18	0.161222
4	19	0.168978
4	20	0.177277
4	21	0.186123
4	22	0.195301
4	23	0.204726
4	24	0.214376
4	25	0.224444
4	26	0.235111
4	27	0.246136
4	28	0.25746
4	29	0.26909
4	30	0.281392
4	31	0.294411
4	32	0.3081
4	33	0.321744
4	34	0.333763
4	35	0.344817
4	36	0.355258
4	37	0.36518
4	38	0.374498
4	39	0.383668
4	40	0.392663
4	41	0.402385
4	42	0.414379
4	43	0.427521
4	44	0.441448
4	45	0.455989
4	46	0.471802
4	47	0.489061
4	48	0.507674
4	49	0.525322
4	50	0.538039
4	51	0.548152
4	52	0.555047
4	53	0.560883
4	54	0.568164
4	55	0.576697
4	56	0.585813
4	57	0.590077
4	58	0.580068
4	59	0.555687
4	60	0.531357
4	61	0.497663
4	62	0.411819
4	63	0.296586
4	64	0.19509

5	0	0
5	1	0.0274262
5	2	0.0446629
5	3	0.0594284
5	4	0.0717183
5	5	0.0833324
5	6	0.093599
5	7	0.10332
5	8	0.11263
5	9	0.121693
5	10	0.130033
5	11	0.138083
5	12	0.145939
5	13	0.153718
5	14	0.161247
5	15	0.168807
5	16	0.176385
5	17	0.18441
5	18	0.19324
5	19	0.202834
5	20	0.213088
5	21	0.223948
5	22	0.23506
5	23	0.246565
5	24	0.258441
5	25	0.270832
5	26	0.283788
5	27	0.297338
5	28	0.311192
5	29	0.325641
5	30	0.341194
5	31	0.35744
5	32	0.374418
5	33	0.391237
5	34	0.406331
5	35	0.42038
5	36	0.433731
5	37	0.446527
5	38	0.458669
5	39	0.470657
5	40	0.482619
5	41	0.495277
5	42	0.510002
5	43	0.52623
5	44	0.543139
5	45	0.561167
5	46	0.581509
5	47	0.603038
5	48	0.625713
5	49	0.64714
5	50	0.663831
5	51	0.676989
5	52	0.686411
5	53	0.694262
5	54	0.704773
5	55	0.715518
5	56	0.726079
5	57	0.730001
5	58	0.714138
5	59	0.68365
5	60	0.657865
5	61	0.614888
5	62	0.505687
5	63	0.367244
5	64	0.24298

6	0	0
6	1	0.0295489
6	2	0.0487141
6	3	0.0653624
6	4	0.0794249
6	5	0.0927235
6	6	0.104668
6	7	0.11598
6	8	0.126888
6	9	0.137463
6	10	0.147342
6	11	0.156896
6	12	0.166269
6	13	0.175473
6	14	0.18449
6	15	0.193538
6	16	0.202677
6	17	0.212345
6	18	0.222879
6	19	0.234282
6	20	0.246393
6	21	0.259089
6	22	0.272122
6	23	0.285704
6	24	0.299718
6	25	0.31426
6	26	0.329554
6	27	0.345506
6	28	0.361988
6	29	0.379462
6	30	0.398065
6	31	0.417442
6	32	0.437507
6	33	0.457474
6	34	0.4756
6	35	0.492575
6	36	0.508846
6	37	0.524787
6	38	0.539845
