#X	Y	Z
0	0	0
0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0
0	22	0
0	23	0
0	24	0
0	25	0
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0
0	32	0
0	33	0
0	34	0
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
0	40	0
0	41	0
0	42	0
0	43	0
0	44	0
0	45	0
0	46	0
0	47	0
0	48	0
0	49	0
0	50	0
0	51	0
0	52	0
0	53	0
0	54	0
0	55	0
0	56	0
0	57	0
0	58	0
0	59	0
0	60	0
0	61	0
0	62	0
0	63	0
0	64	0
0	65	0
0	66	0
0	67	0
0	68	0
0	69	0
0	70	0
0	71	0
0	72	0
0	73	0
0	74	0
0	75	0
0	76	0
0	77	0
0	78	0
0	79	0
0	80	0
0	81	0
0	82	0
0	83	0
0	84	0
0	85	0
0	86	0
0	87	0
0	88	0
0	89	0
0	90	0
0	91	0
0	92	0
0	93	0
0	94	0
0	95	0
0	96	0
0	97	0
0	98	0
0	99	0
0	100	0

1	0	0
1	1	8.54581e-05
1	2	0.000171001
1	3	0.000256712
1	4	0.000342677
1	5	0.00042898
1	6	0.000515707
1	7	0.000602943
1	8	0.000690774
1	9	0.000779287
1	10	0.000868569
1	11	0.00095871
1	12	0.0010498
1	13	0.00114192
1	14	0.00123517
1	15	0.00132964
1	16	0.00142542
1	17	0.00152261
1	18	0.0016213
1	19	0.0017216
1	20	0.00182359
1	21	0.00192739
1	22	0.00203308
1	23	0.00214079
1	24	0.0022506
1	25	0.00236264
1	26	0.00247701
1	27	0.00259383
1	28	0.00271321
1	29	0.00283526
1	30	0.00296012
1	31	0.00308789
1	32	0.00321872
1	33	0.00335272
1	34	0.00349003
1	35	0.00363079
1	36	0.00377513
1	37	0.0039232
1	38	0.00407514
1	39	0.0042311
1	40	0.00439124
1	41	0.00455572
1	42	0.00472469
1	43	0.00489832
1	44	0.00507679
1	45	0.00526027
1	46	0.00544895
1	47	0.005643
1	48	0.00584262
1	49	0.00604801
1	50	0.00625937
1	51	0.00647691
1	52	0.00670084
1	53	0.00693138
1	54	0.00716877
1	55	0.00741323
1	56	0.00766501
1	57	0.00792435
1	58	0.00819152
1	59	0.00846677
1	60	0.00875038
1	61	0.00904262
1	62	0.00934379
1	63	0.00965418
1	64	0.0099741
1	65	0.0103039
1	66	0.0106438
1	67	0.0109942
1	68	0.0113555
1	69	0.011728
1	70	0.0121121
1	71	0.0125081
1	72	0.0129165
1	73	0.0133376
1	74	0.0137719
1	75	0.0142198
1	76	0.0146817
1	77	0.0151581
1	78	0.0156494
1	79	0.0161562
1	80	0.016679
1	81	0.0172182
1	82	0.0177744
1	83	0.0183481
1	84	0.01894
1	85	0.0195505
1	86	0.0201804
1	87	0.0208301
1	88	0.0215004
1	89	0.022192
1	90	0.0229054
1	91	0.0236414
1	92	0.0244008
1	93	0.0251842
1	94	0.0259925
1	95	0.0268265
1	96	0.0276869
1	97	0.0285747
1	98	0.0294906
1	99	0.0304357
1	100	0.0314108

2	0	0
2	1	0.000170832
2	2	0.000341833
2	3	0.000513171
2	4	0.000685016
2	5	0.000857537
2	6	0.0010309
2	7	0.00120529
2	8	0.00138087
2	9	0.0015578
2	10	0.00173628
2	11	0.00191647
2	12	0.00209856
2	13	0.00228271
2	14	0.00246912
2	15	0.00265797
2	16	0.00284944
2	17	0.00304372
2	18	0.00324101
2	19	0.0034415
2	20	0.00364538
2	21	0.00385287
2	22	0.00406416
2	23	0.00427946
2	24	0.00449898
2	25	0.00472295
2	26	0.00495158
2	27	0.0051851
2	28	0.00542373
2	29	0.00566772
2	30	0.00591731
2	31	0.00617274
2	32	0.00643426
2	33	0.00670213
2	34	0.00697662
2	35	0.00725799
2	36	0.00754653
2	37	0.00784252
2	38	0.00814625
2	39	0.00845803
2	40	0.00877815
2	41	0.00910694
2	42	0.00944471
2	43	0.00979181
2	44	0.0101486
2	45	0.0105154
2	46	0.0108925
2	47	0.0112804
2	48	0.0116795
2	49	0.0120901
2	50	0.0125126
2	51	0.0129474
2	52	0.0133951
2	53	0.0138559
2	54	0.0143305
2	55	0.0148191
2	56	0.0153225
2	57	0.0158409
2	58	0.016375
2	59	0.0169252
2	60	0.0174921
2	61	0.0180763
2	62	0.0186784
2	63	0.0192988
2	64	0.0199384
2	65	0.0205976
2	66	0.0212771
2	67	0.0219776
2	68	0.0226998
2	69	0.0234445
2	70	0.0242122
2	71	0.0250039
2	72	0.0258202
2	73	0.0266621
2	74	0.0275302
2	75	0.0284255
2	76	0.0293489
2	77	0.0303012
2	78	0.0312834
2	79	0.0322965
2	80	0.0333415
2	81	0.0344194
2	82	0.0355312
2	83	0.0366782
2	84	0.0378613
2	85	0.0390818
2	86	0.0403408
2	87	0.0416397
2	88	0.0429796
2	89	0.044362
2	90	0.0457882
2	91	0.0472595
2	92	0.0487775
2	93	0.0503436
2	94	0.0519594
2	95	0.0536265
2	96	0.0553465
2	97	0.0571211
2	98	0.0589521
2	99	0.0608413
2	100	0.0627905

3	0	0
3	1	0.000256037
3	2	0.000512327
3	3	0.000769123
3	4	0.00102668
3	5	0.00128525
3	6	0.00154509
3	7	0.00180645
3	8	0.0020696
3	9	0.00233479
3	10	0.00260228
3	11	0.00287235
3	12	0.00314525
3	13	0.00342125
3	14	0.00370063
3	15	0.00398367
3	16	0.00427064
3	17	0.00456183
3	18	0.00485752
3	19	0.005158
3	20	0.00546358
3	21	0.00577455
3	22	0.00609122
3	23	0.00641391
3	24	0.00674292
3	25	0.0070786
3	26	0.00742126
3	27	0.00777125
3	28	0.00812891
3	29	0.00849459
3	30	0.00886867
3	31	0.00925149
3	32	0.00964345
3	33	0.0100449
3	34	0.0104563
3	35	0.010878
3	36	0.0113105
3	37	0.0117541
3	38	0.0122093
3	39	0.0126766
3	40	0.0131564
3	41	0.0136492
3	42	0.0141554
3	43	0.0146756
3	44	0.0152103
3	45	0.0157601
3	46	0.0163253
3	47	0.0169067
3	48	0.0175048
3	49	0.0181202
3	50	0.0187534
3	51	0.0194052
3	52	0.0200761
3	53	0.0207668
3	54	0.021478
3	55	0.0222104
3	56	0.0229648
3	57	0.0237418
3	58	0.0245422
3	59	0.0253669
3	60	0.0262166
3	61	0.0270922
3	62	0.0279945
3	63	0.0289244
3	64	0.0298829
3	65	0.0308709
3	66	0.0318894
3	67	0.0329393
3	68	0.0340218
3	69	0.0351378
3	70	0.0362885
3	71	0.037475
3	72	0.0386985
3	73	0.0399602
3	74	0.0412613
3	75	0.0426032
3	76	0.0439871
3	77	0.0454144
3	78	0.0468865
3	79	0.0484049
3	80	0.0499711
3	81	0.0515866
3	82	0.053253
3	83	0.054972
3	84	0.0567452
3	85	0.0585744
3	86	0.0604614
3	87	0.0624081
3	88	0.0644164
3	89	0.0664883
3	90	0.0686257
3	91	0.0708309
3	92	0.073106
3	93	0.0754533
3	94	0.077875
3	95	0.0803736
3	96	0.0829515
3	97	0.0856112
3	98	0.0883555
3	99	0.0911869
3	100	0.0941083

4	0	0
4	1	0.00034099
4	2	0.000682316
4	3	0.00102432
4	4	0.00136733
4	5	0.00171169
4	6	0.00205774
4	7	0.00240582
4	8	0.00275628
4	9	0.00310946
4	10	0.00346571
4	11	0.00382538
